,id,type,referenceDocumentId,agentIds,employeeIds,batchId,applicationSignedState,shortId,policyId,status,receivedDate,signDate,modelType,productType,ownerType,moneySourceType,paperworkReceivedDate,electronicReceivedDate,issueDate,policyValue,policyAge,policyWithdrawals,surrenderCharges,suitabilityScore,role,ops,ops.uc1a,ops.uc2a,ops.uc6a,ops.uc7a,ops.uc8a,ops.uc5,ops.eligibleHypothesis,ops.score,ops.predictedDisposition,template
147,ATMIE21205,application,application-ATMIE21205,['BDB0011805'],['WebServices'],226,RI,ATMIE21205,,Submitted,2021-10-29T00:00:00.0000000,2021-10-29T00:00:00.0000000,E-App,RSL - Eleos,Person,,,2021-10-29T00:00:00.0000000,2021-10-29T00:00:00.0000000,,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,0.0,,0.0,0.0,0.0,5/6,0.0,consistent,application
148,ATMIE21206,application,application-ATMIE21206,['BDB9907486'],['WebServices'],226,MS,ATMIE21206,,Submitted,2021-10-29T00:00:00.0000000,2021-10-29T00:00:00.0000000,E-App,RSL - Eleos,Person,New Money,,2021-10-29T00:00:00.0000000,,75148.7,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,1.0,,1.0,0.0,0.0,5/6,0.4,inconsistent,application
149,ATMIE21207,application,application-ATMIE21207,['BDB0013127'],['WebServices'],226,RI,ATMIE21207,,Submitted,2021-10-28T00:00:00.0000000,2021-10-28T00:00:00.0000000,E-App,RSL - Eleos,Person,,,2021-10-28T00:00:00.0000000,2021-10-28T00:00:00.0000000,,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,0.0,,,0.0,0.0,4/6,0.0,consistent,application
150,ATMIE21208,application,application-ATMIE21208,['BDB0015897'],['WebServices'],226,AL,ATMIE21208,,Submitted,2021-10-28T00:00:00.0000000,2021-10-28T00:00:00.0000000,E-App,RSL - Eleos,Person,Direct Transfer,,2021-10-28T00:00:00.0000000,2021-11-01T00:00:00.0000000,300600.0,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,,,,0.0,0.0,3/6,0.0,consistent,application
151,ATMIE21209,application,application-ATMIE21209,"['BDB0011134', 'BDB0011140']",['WebServices'],226,FL,ATMIE21209,,Submitted,2021-10-27T00:00:00.0000000,2021-10-27T00:00:00.0000000,E-App,RSL - Eleos,Person,New Money,,2021-10-27T00:00:00.0000000,2021-11-01T00:00:00.0000000,100000.0,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,0.0,,,0.0,0.0,4/6,0.0,consistent,application
152,ATMIE21210,application,application-ATMIE21210,['BDB0012041'],['WebServices'],226,MN,ATMIE21210,,Submitted,2021-11-01T00:00:00.0000000,2021-11-01T00:00:00.0000000,E-App Firelight,RSL - Eleos,Person,,,2021-11-01T00:00:00.0000000,2021-11-02T00:00:00.0000000,,,,,15.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,,,0.0,0.0,0.0,4/6,0.0,consistent,application
153,ATMIE21211,application,application-ATMIE21211,['BDB0012041'],['WebServices'],226,MN,ATMIE21211,,Submitted,2021-11-01T00:00:00.0000000,2021-11-01T00:00:00.0000000,E-App Firelight,RSL - Eleos,Person,,,2021-11-01T00:00:00.0000000,2021-11-02T00:00:00.0000000,,,,,15.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,,,0.0,0.0,0.0,4/6,0.0,consistent,application
154,ATMIE21212,application,application-ATMIE21212,['BDB0002126'],['WebServices'],226,CT,ATMIE21212,,Submitted,2021-10-25T00:00:00.0000000,2021-10-25T00:00:00.0000000,E-App,RSL - Eleos,Person,New Money,,2021-10-25T00:00:00.0000000,,100000.0,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,0.0,,0.0,0.0,0.0,5/6,0.0,consistent,application
155,ATMIE21213,application,application-ATMIE21213,['BDB9906538'],['WebServices'],226,CT,ATMIE21213,,Submitted,2021-11-01T00:00:00.0000000,2021-11-01T00:00:00.0000000,E-App,RSL - Eleos,Person,,,2021-11-01T00:00:00.0000000,,,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,0.0,,0.0,0.0,0.0,5/6,0.0,consistent,application
156,ATMIE21214,application,application-ATMIE21214,['BDB0010234'],['WebServices'],226,CT,ATMIE21214,,Submitted,2021-10-28T00:00:00.0000000,2021-10-28T00:00:00.0000000,E-App,RSL - Eleos,Person,,1900-01-01T00:00:00.0000000,2021-10-28T00:00:00.0000000,2021-10-28T00:00:00.0000000,,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,,,,0.0,0.0,3/6,0.0,consistent,application
157,ATMIE21215,application,application-ATMIE21215,['BDB9901467'],['WebServices'],226,VA,ATMIE21215,,Submitted,2021-11-01T00:00:00.0000000,2021-11-01T00:00:00.0000000,E-App,RSL - Eleos,Person,,1900-01-01T00:00:00.0000000,2021-11-01T00:00:00.0000000,,,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,0.0,,0.0,0.0,0.0,5/6,0.0,consistent,application
158,ATMIE21216,application,application-ATMIE21216,['BDB9901141'],['WebServices'],226,NC,ATMIE21216,,Submitted,2021-11-01T00:00:00.0000000,2021-11-01T00:00:00.0000000,E-App,RSL - Eleos,Person,,,2021-11-01T00:00:00.0000000,,,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,0.0,,0.0,0.0,0.0,5/6,0.0,consistent,application
159,ATMIE21217,application,application-ATMIE21217,['BDB9918009'],['WebServices'],226,IL,ATMIE21217,,Submitted,2021-10-28T00:00:00.0000000,2021-10-28T00:00:00.0000000,E-App,RSL - Eleos,Person,,,2021-10-28T00:00:00.0000000,,,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,0.0,,,0.0,0.0,4/6,0.0,consistent,application
160,ATMIE21218,application,application-ATMIE21218,['BDB9909162'],['WebServices'],226,HI,ATMIE21218,,Submitted,2021-10-28T00:00:00.0000000,2021-10-28T00:00:00.0000000,E-App,RSL - Eleos,Person,New Money,,2021-10-28T00:00:00.0000000,2021-11-02T00:00:00.0000000,100000.0,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,,,,0.0,0.0,3/6,0.0,consistent,application
161,ATMIE21219,application,application-ATMIE21219,['BDB0006163'],['WebServices'],226,NC,ATMIE21219,,Submitted,2021-10-29T00:00:00.0000000,2021-10-29T00:00:00.0000000,E-App,RSL - Eleos,Person,,,2021-10-29T00:00:00.0000000,,,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,1.0,,0.0,0.0,0.0,5/6,0.2,inconsistent,application
162,ATMIE21220,application,application-ATMIE21220,['BDB9909162'],['WebServices'],226,HI,ATMIE21220,,Submitted,2021-10-27T00:00:00.0000000,2021-10-27T00:00:00.0000000,E-App,RSL - Eleos,Person,New Money,,2021-10-27T00:00:00.0000000,2021-11-02T00:00:00.0000000,90500.0,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,,,,0.0,0.0,3/6,0.0,consistent,application
163,ATMIE21221,application,application-ATMIE21221,['BDB9901849'],['WebServices'],226,MA,ATMIE21221,,Submitted,2021-10-22T00:00:00.0000000,2021-10-22T00:00:00.0000000,E-App,RSL - Eleos,Person,Direct Transfer,,2021-10-22T00:00:00.0000000,2021-11-02T00:00:00.0000000,227891.38,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,0.0,,0.0,0.0,0.0,5/6,0.0,consistent,application
164,ATMIE21222,application,application-ATMIE21222,['BDB9901237'],['WebServices'],226,AL,ATMIE21222,,Submitted,2021-10-13T00:00:00.0000000,2021-10-13T00:00:00.0000000,E-App,RSL - Eleos,Person,Direct Transfer,,2021-10-13T00:00:00.0000000,2021-11-02T00:00:00.0000000,11352.56,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,1.0,,0.0,0.0,0.0,5/6,0.2,inconsistent,application
165,ATMIE21223,application,application-ATMIE21223,['BDB9908143'],['WebServices'],226,CA,ATMIE21223,,Submitted,2021-10-29T00:00:00.0000000,2021-10-29T00:00:00.0000000,E-App,RSL - Eleos,Person,,,2021-10-29T00:00:00.0000000,2021-10-29T00:00:00.0000000,,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,1.0,,1.0,0.0,0.0,5/6,0.4,inconsistent,application
166,ATMIE21224,application,application-ATMIE21224,['BDB0016785'],['WebServices'],226,AL,ATMIE21224,,Submitted,2021-10-29T00:00:00.0000000,2021-10-29T00:00:00.0000000,E-App,RSL - Eleos,Person,Direct Transfer,,2021-10-29T00:00:00.0000000,2021-11-02T00:00:00.0000000,25000.0,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,,,0.0,0.0,0.0,4/6,0.0,consistent,application
167,ATMIE21225,application,application-ATMIE21225,['BDB0011448'],['WebServices'],226,TX,ATMIE21225,,Submitted,2021-11-01T00:00:00.0000000,2021-11-01T00:00:00.0000000,E-App,RSL - Eleos,Person,New Money,,2021-11-01T00:00:00.0000000,,250000.0,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",,,,,,0.0,1/6,0.0,consistent,application
168,ATMIE21226,application,application-ATMIE21226,['BDB9902089'],['WebServices'],226,NH,ATMIE21226,,Submitted,2021-10-25T00:00:00.0000000,2021-10-25T00:00:00.0000000,E-App,RSL - Eleos,Person,,1900-01-01T00:00:00.0000000,2021-10-25T00:00:00.0000000,2021-10-25T00:00:00.0000000,,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,,,,0.0,0.0,3/6,0.0,consistent,application
169,ATMIE21227,application,application-ATMIE21227,['BDB9901817'],['WebServices'],226,RI,ATMIE21227,,Submitted,2021-10-28T00:00:00.0000000,2021-10-28T00:00:00.0000000,E-App,RSL - Eleos,Person,New Money,,2021-10-28T00:00:00.0000000,2021-11-02T00:00:00.0000000,45000.0,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,1.0,,0.0,0.0,0.0,5/6,0.2,inconsistent,application
170,ATMIE21228,application,application-ATMIE21228,['BDB0012884'],['WebServices'],226,MA,ATMIE21228,,Submitted,2021-10-27T00:00:00.0000000,2021-10-27T00:00:00.0000000,E-App,RSL - Eleos,Person,,,2021-10-27T00:00:00.0000000,,,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",,,,,,0.0,1/6,0.0,consistent,application
171,ATMIE21229,application,application-ATMIE21229,['BDB9902065'],['WebServices'],226,MA,ATMIE21229,,Submitted,2021-10-26T00:00:00.0000000,2021-10-26T00:00:00.0000000,E-App,RSL - Eleos,Person,,1900-01-01T00:00:00.0000000,2021-10-26T00:00:00.0000000,2021-10-26T00:00:00.0000000,,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,,,,0.0,0.0,3/6,0.0,consistent,application
172,ATMIE21230,application,application-ATMIE21230,['BDB9913062'],['WebServices'],226,MS,ATMIE21230,,Submitted,2021-11-01T00:00:00.0000000,2021-11-01T00:00:00.0000000,E-App,RSL - Eleos,Person,,1900-01-01T00:00:00.0000000,2021-11-01T00:00:00.0000000,2021-11-01T00:00:00.0000000,,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,0.0,,0.0,0.0,0.0,5/6,0.0,consistent,application
173,ATMIE21231,application,application-ATMIE21231,['BDB0016362'],['WebServices'],226,DE,ATMIE21231,,Submitted,2021-10-28T00:00:00.0000000,2021-10-28T00:00:00.0000000,E-App,RSL - Eleos,Person,,1900-01-01T00:00:00.0000000,2021-10-28T00:00:00.0000000,2021-10-28T00:00:00.0000000,,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",,,,,,0.0,1/6,0.0,consistent,application
174,ATMIE21232,application,application-ATMIE21232,['BDB9913098'],['WebServices'],226,CT,ATMIE21232,,Submitted,2021-11-01T00:00:00.0000000,2021-11-01T00:00:00.0000000,E-App,RSL - Eleos,Person,New Money,,2021-11-01T00:00:00.0000000,2021-11-02T00:00:00.0000000,10462.04,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,0.0,,0.0,0.0,0.0,5/6,0.0,consistent,application
175,ATMIE21233,application,application-ATMIE21233,['BDB0015526'],['WebServices'],226,VA,ATMIE21233,,Submitted,2021-11-01T00:00:00.0000000,2021-11-01T00:00:00.0000000,E-App,RSL - Eleos,Person,,,2021-11-01T00:00:00.0000000,2021-11-01T00:00:00.0000000,,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,,,,0.0,0.0,3/6,0.0,consistent,application
176,ATMIE21234,application,application-ATMIE21234,['BDB9908064'],['WebServices'],226,NJ,ATMIE21234,,Submitted,2021-10-29T00:00:00.0000000,2021-10-29T00:00:00.0000000,E-App,RSL - Eleos,Person,New Money,,2021-10-29T00:00:00.0000000,,20458.03,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,,,,0.0,0.0,3/6,0.0,consistent,application
177,ATMIE21235,application,application-ATMIE21235,['BDB0002320'],['WebServices'],226,SC,ATMIE21235,,Submitted,2021-10-27T00:00:00.0000000,2021-10-27T00:00:00.0000000,E-App,RSL - Eleos,Person,New Money,,2021-10-27T00:00:00.0000000,2021-11-02T00:00:00.0000000,10000.0,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,0.0,,0.0,0.0,0.0,5/6,0.0,consistent,application
178,ATMIE21236,application,application-ATMIE21236,['BDB0006575'],['WebServices'],226,NJ,ATMIE21236,,Submitted,2021-11-02T00:00:00.0000000,2021-11-02T00:00:00.0000000,E-App,RSL - Eleos,Person,New Money,,2021-11-02T00:00:00.0000000,2021-11-02T00:00:00.0000000,52082.4,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,,,0.0,0.0,0.0,4/6,0.0,consistent,application
179,ATMIE21237,application,application-ATMIE21237,['BDB0005728'],['WebServices'],226,NC,ATMIE21237,,Submitted,2021-11-01T00:00:00.0000000,2021-11-01T00:00:00.0000000,E-App,RSL - Eleos,Person,Direct Transfer,,2021-11-01T00:00:00.0000000,,120000.0,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,1.0,,0.0,0.0,0.0,5/6,0.2,inconsistent,application
180,ATMIE21238,application,application-ATMIE21238,['BDB0003544'],['WebServices'],226,MA,ATMIE21238,,Submitted,2021-10-29T00:00:00.0000000,2021-10-29T00:00:00.0000000,E-App,RSL - Eleos,Person,New Money,,2021-10-29T00:00:00.0000000,,125000.0,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,0.0,,0.0,0.0,0.0,5/6,0.0,consistent,application
181,ATMIE21239,application,application-ATMIE21239,['BDB0013351'],['WebServices'],226,HI,ATMIE21239,,Submitted,2021-10-18T00:00:00.0000000,2021-10-18T00:00:00.0000000,E-App,RSL - Eleos,Person,Direct Transfer,,2021-10-18T00:00:00.0000000,,50008.62,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,0.0,,,0.0,0.0,4/6,0.0,consistent,application
182,ATMIE21240,application,application-ATMIE21240,"['BDB9901437', 'BDB0006683']",['WebServices'],226,KY,ATMIE21240,,Submitted,2021-11-01T00:00:00.0000000,2021-11-01T00:00:00.0000000,E-App,RSL - Eleos,Person,New Money,,2021-11-01T00:00:00.0000000,2021-11-02T00:00:00.0000000,100000.0,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,0.5,,0.0,0.0,0.0,5/6,0.1,inconsistent,application
183,ATMIE21241,application,application-ATMIE21241,['BDB0012041'],['WebServices'],226,MN,ATMIE21241,,Submitted,2021-11-02T00:00:00.0000000,2021-11-02T00:00:00.0000000,E-App Firelight,RSL - Eleos,Person,,,2021-11-02T00:00:00.0000000,2021-11-02T00:00:00.0000000,,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,,,0.0,0.0,0.0,4/6,0.0,consistent,application
184,ATMIE21242,application,application-ATMIE21242,['BDB0012041'],['WebServices'],226,MN,ATMIE21242,,Submitted,2021-11-02T00:00:00.0000000,2021-11-02T00:00:00.0000000,E-App Firelight,RSL - Eleos,Person,,,2021-11-02T00:00:00.0000000,2021-11-02T00:00:00.0000000,,,,,25.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,,,0.0,0.0,0.0,4/6,0.0,consistent,application
185,ATMIE21243,application,application-ATMIE21243,['IND0017631'],['WebServices'],226,TN,ATMIE21243,,Submitted,2021-11-02T00:00:00.0000000,2021-11-02T00:00:00.0000000,E-App Firelight,RSL - Eleos,Person,,,2021-11-02T00:00:00.0000000,2021-11-02T00:00:00.0000000,,,,,15.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",,,,,,0.0,1/6,0.0,consistent,application
186,ATMIE21244,application,application-ATMIE21244,['BDB0017136'],['WebServices'],226,MA,ATMIE21244,,Submitted,2021-11-02T00:00:00.0000000,2021-11-02T00:00:00.0000000,E-App,RSL - Eleos,Person,,,2021-11-02T00:00:00.0000000,2021-11-02T00:00:00.0000000,,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,,,,0.0,0.0,3/6,0.0,consistent,application
187,ATMIE21245,application,application-ATMIE21245,['BDB0005184'],['WebServices'],226,MN,ATMIE21245,,Submitted,2021-11-02T00:00:00.0000000,2021-11-02T00:00:00.0000000,E-App,RSL - Eleos,Person,Direct Transfer,,2021-11-02T00:00:00.0000000,2021-11-03T00:00:00.0000000,18761.85,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,,,0.0,0.0,0.0,4/6,0.0,consistent,application
